year,coc_number,total_homeless,total_sheltered,total_unsheltered,total_population,house_price_index_2009,log_median_rent,utility_costs,percentage_owners_cost_burden_2016,percentage_renters_severe_cost_burden_2016,share_renters_2016,rental_vacancy_rate,high_housing_density,number_eviction,share_overcrowded_units_2016,city_or_urban,suburban,rate_unemployment,gini_coefficient_2016,poverty_rate,share_HUD_units,HUD_unit_occupancy_rate,share_built_before_1940,total_black,total_latino_hispanic,total_asian,total_pacific_islander,total_population_0_19,total_population_65_plus,total_female_population,net_migration,migration_4_year_change,proportion_one_person_households,share_under_18_with_single_parent,share_veteran_status,share_no_bachelors,medicare_reimbursements_per_enrollee,percentage_excessive_drinking,average_Jan_temperature,average_summer_temperature,total_Jan_precipitation,total_annual_precipitation
2016,WA-501,5706.0,3107.0,2599.0,2478118,-4.52365327093693,,,15.3063459396362,24.6710720062256,34.0397720336914,,0,1714,3.80231857299805,0,0,6.80634212493896,43.2647361755371,14.4835729598999,2.24189972877502,92.3479995727539,,35324,448998,68872,8239,636135,422171,1235917,20435,,,,,,8.33894550562967,,35.7340431213379,67.1121368408203,7.3127384185791,46.5065269470215
2017,WA-501,5243.0,3563.0,1680.0,2515289,2.39564210251967,2.02203917503357,12.80810546875,15.3063459396362,24.6710720062256,34.0397720336914,5.23483657836914,0,2326,3.80231857299805,0,0,6.41879653930664,43.2647361755371,13.5419425964355,2.22483205795288,91.3241958618164,10.4773082733154,36874,462429,71261,8526,641085,440052,1254520,28720,1.16254305839539,26.3381443023682,21.7014350891113,13.412618637085,75.2302627563477,8.77550553481529,0.180088311433792,28.2293434143066,63.7580680847168,3.85365748405457,51.6636924743652
2010,WA-502,1242.0,1070.0,172.0,467865,0.0,,,16.078914642334,26.651330947876,37.5856323242188,,0,0,1.71999037265778,1,0,9.26533889770508,45.1800003051758,14.3767967224121,3.46372652053833,96.0,,8451,21149,10117,987,122572,61294,237280,3630,,,,,,8.37533,,34.9300003051758,66.086669921875,2.07999992370605,18.3699989318848
2011,WA-502,1272.0,1134.0,138.0,472006,-5.94463579538207,1.83418023586273,10.6999998092651,16.078914642334,26.651330947876,37.5856323242188,5.79952907562256,0,0,1.71999037265778,1,0,10.0854587554932,45.1800003051758,14.2523612976074,3.55359387397766,95.0,16.6079864501953,7791,21484,9960,1883,124863,61291,238937,1766,,28.2558078765869,21.5067749023438,15.6575412750244,70.1753692626953,8.57238,,29.1599998474121,62.9466667175293,2.82999992370605,23.6599998474121
2012,WA-502,1185.0,1055.0,130.0,473291,-12.0733329688554,,,16.078914642334,26.651330947876,37.5856323242188,,0,0,1.71999037265778,1,0,9.6566219329834,45.1800003051758,14.7780122756958,3.54384326934814,98.0,,7935,22232,10123,1878,123016,62522,239361,-430,,,,,,8.64202,,29.8400001525879,62.5200004577637,2.28999996185303,19.6700000762939
2013,WA-502,1030.0,970.0,60.0,475372,-14.6155668543728,1.83418023586273,10.6999998092651,16.078914642334,26.651330947876,37.5856323242188,5.79952907562256,0,0,1.71999037265778,1,0,9.07686328887939,45.1800003051758,15.522159576416,3.50681328773499,97.0,16.6079864501953,8095,23147,10241,1773,121682,65420,240281,323,,28.2558078765869,21.5067749023438,15.6575412750244,70.1753692626953,8.82757,,25.2099990844727,64.9599990844727,1.86000001430511,27.5699996948242
2014,WA-502,1149.0,994.0,155.0,478407,-13.640588267454,,,16.078914642334,26.651330947876,37.5856323242188,,0,0,1.71999037265778,1,0,8.16902637481689,45.1800003051758,16.571662902832,3.16289329528809,97.0,,8218,23946,10342,1914,121655,67808,241756,1392,,,,,,8.76801,,30.4899997711182,66.336669921875,1.46000003814697,16.7299995422363
2015,WA-502,1034.0,902.0,132.0,482923,-10.451405973794,1.94161522388458,10.8000001907349,16.078914642334,26.651330947876,37.5856323242188,4.92114400863647,0,204,1.71999037265778,1,0,6.96355247497559,45.1800003051758,15.9259347915649,3.36567974090576,96.0,15.7037410736084,8471,25069,10582,2119,121733,70570,243674,2700,,29.5305976867676,21.0126113891602,13.3252620697021,71.2637634277344,8.81767,,31.3199996948242,66.9333343505859,2.1800000667572,20.5499992370605
2016,WA-502,981.0,809.0,172.0,488899,-6.54055728682594,,,16.078914642334,26.651330947876,37.5856323242188,,0,582,1.71999037265778,1,0,6.5606861114502,45.1800003051758,15.1655044555664,3.36239123344421,97.0,,8687,26248,10953,2295,122462,73549,246507,4333,,,,,,9.04779,,30.9699993133545,69.7333297729492,3.16000008583069,18.2099990844727
2017,WA-502,1090.0,952.0,138.0,497437,0.215042006086776,1.94161522388458,10.8000001907349,16.078914642334,26.651330947876,37.5856323242188,4.92114400863647,0,1044,1.71999037265778,1,0,6.00823926925659,45.1800003051758,12.9692811965942,3.33236312866211,97.0,15.7037410736084,9037,27562,11311,2552,124308,76563,250667,7025,1.34429228305817,29.5305976867676,21.0126113891602,13.3252620697021,71.2637634277344,9.74268,0.191584452986717,21.0200004577637,65.2566680908203,1.88999998569489,23.8500003814697
2010,WA-503,1807.0,1637.0,170.0,795985,0.0,,,19.0477466583252,24.5064029693604,39.2164268493652,,0,1409,2.67725157737732,0,1,9.73842430114746,42.5699996948242,11.9877891540527,1.7748054265976,94.0,,54185,66864,46614,6868,218223,87187,397770,4755,,,,,,8.4224,,40.4799995422363,60.5900001525879,8.14999961853027,62.6699981689453
2011,WA-503,2089.0,1867.0,222.0,795278,-9.5517113095238,2.11142468452454,12.1999998092651,19.0477466583252,24.5064029693604,39.2164268493652,5.95726251602173,0,1496,2.67725157737732,0,1,10.4253187179565,42.5699996948242,12.0320196151733,1.74403262138367,95.0,10.625280380249,51789,73081,47111,10300,219323,88376,402291,-8505,,26.0056610107422,23.7820167541504,17.2051887512207,76.0937957763672,8.56578,,36.4500007629395,57.4533348083496,10.5799999237061,68.75
2012,WA-503,1997.0,1805.0,192.0,802828,-16.9656143707483,,,19.0477466583252,24.5064029693604,39.2164268493652,,0,1203,2.67725157737732,0,1,10.1055402755737,42.5699996948242,12.4443845748901,2.93011021614075,97.0,,52473,75674,47895,10424,218226,90854,406056,2557,,,,,,8.60804,,34.9300003051758,56.7400016784668,9.67000007629395,69.5900039672852
2013,WA-503,1303.0,1183.0,120.0,810928,-21.5733949829932,2.11142468452454,12.1999998092651,19.0477466583252,24.5064029693604,39.2164268493652,5.95726251602173,0,1645,2.67725157737732,0,1,9.31883430480957,42.5699996948242,12.5419273376465,2.86190795898438,96.0,10.625280380249,53692,78062,48597,10737,218039,95566,409376,2525,,26.0056610107422,23.7820167541504,17.2051887512207,76.0937957763672,8.83057,,34.3800010681152,57.8666648864746,6.84999990463257,76.7600021362305
2014,WA-503,1464.0,1171.0,293.0,819164,-19.4395727040816,,,19.0477466583252,24.5064029693604,39.2164268493652,,0,1659,2.67725157737732,0,1,8.34161758422852,42.5699996948242,13.8258028030396,2.82267141342163,95.0,,54996,80495,49355,11091,217451,99916,412235,3204,,,,,,8.7311,,39.3600006103516,60.5233345031738,7.42999982833862,58.3300018310547
2015,WA-503,1283.0,942.0,341.0,828819,-12.7737032312925,2.21811580657959,14.8999996185303,19.0477466583252,24.5064029693604,39.2164268493652,4.40792036056519,0,1842,2.67725157737732,0,1,7.00390434265137,42.5699996948242,12.841404914856,2.88748788833618,92.0,10.5543251037598,55579,83773,50537,11514,218424,104370,417123,4272,,26.624683380127,22.4235572814941,15.5724182128906,74.7317123413086,8.54712,,41.0400009155273,60.9366683959961,7.07000017166138,78.5400009155273
2016,WA-503,1762.0,1268.0,494.0,841466,-6.37622236394559,,,19.0477466583252,24.5064029693604,39.2164268493652,,0,1403,2.67725157737732,0,1,6.46089553833008,42.5699996948242,12.2306785583496,2.88549065589905,93.0,,57135,87090,52215,11902,219813,109090,423175,7490,,,,,,8.51351,,37.2400016784668,63.2000007629395,8.86999988555908,69.370002746582
2017,WA-503,1321.0,817.0,504.0,859752,3.7468112244898,2.21811580657959,14.8999996185303,19.0477466583252,24.5064029693604,39.2164268493652,4.40792036056519,0,1164,2.67725157737732,0,1,5.95226335525513,42.5699996948242,11.8991289138794,2.71164155006409,92.0,10.5543251037598,58894,91510,54406,12557,223337,113624,432034,13312,1.23698174953461,26.624683380127,22.4235572814941,15.5724182128906,74.7317123413086,9.08938,0.191131383180618,31.9300003051758,59.6700019836426,4.13000011444092,70.9499969482422
2010,WA-504,2018.0,1403.0,615.0,701219,0.0,,,18.047550201416,22.59108543396,33.876594543457,,0,1069,2.94731998443604,0,1,9.44701766967773,41.0200004577637,9.47749519348145,2.84011006355286,98.0,,17200,53520,57078,2260,189124,70176,349540,5427,,,,,,8.41873,,39.2900009155273,60.5200004577637,10.1499996185303,80.129997253418
2011,WA-504,1860.0,1273.0,587.0,715393,-10.0837617699728,2.20055222511292,14.8999996185303,18.047550201416,22.59108543396,33.876594543457,4.81483888626099,0,1159,2.94731998443604,0,1,10.6715955734253,41.0200004577637,9.81642246246338,2.84059643745422,97.0,5.96421527862549,17617,64640,63866,3102,192362,74275,357501,3440,,24.5149841308594,19.4596328735352,12.5389175415039,70.8969345092773,8.2307,,35.189998626709,57.7399978637695,15.6800003051758,83.6100006103516
2012,WA-504,2061.0,1344.0,717.0,721837,-17.8429900063543,,,18.047550201416,22.59108543396,33.876594543457,,0,1184,2.94731998443604,0,1,9.46446228027344,41.0200004577637,10.880295753479,2.83902740478516,98.0,,18300,65973,66215,3214,190771,77108,360604,2309,,,,,,8.40565,,33.3699989318848,56.473331451416,13.0799999237061,94.3000030517578
2013,WA-504,947.0,603.0,344.0,731997,-21.3297903067414,2.20055222511292,14.8999996185303,18.047550201416,22.59108543396,33.876594543457,4.81483888626099,0,1070,2.94731998443604,0,1,7.454993724823,41.0200004577637,10.1631565093994,2.57532811164856,98.0,5.96421527862549,19409,68013,68864,3328,190020,82082,365611,5965,,24.5149841308594,19.4596328735352,12.5389175415039,70.8969345092773,8.37275,,32.0699996948242,57.9500007629395,12.0100002288818,105.190002441406
2014,WA-504,949.0,577.0,372.0,744377,-14.3573450407255,,,18.047550201416,22.59108543396,33.876594543457,,0,1034,2.94731998443604,0,1,5.79838371276855,41.0200004577637,11.0853776931763,2.76914739608765,98.0,,20503,70218,71841,3515,190757,86519,371372,7857,,,,,,8.30595,,36.5900001525879,60.2799987792969,10.6599998474121,78.6900024414063
2015,WA-504,829.0,517.0,312.0,757121,-4.36947605568714,2.34468626976013,15.3999996185303,18.047550201416,22.59108543396,33.876594543457,4.0752477645874,0,959,2.94731998443604,0,1,5.2234148979187,41.0200004577637,9.76462173461914,2.67449712753296,96.0,5.73831176757813,21569,72727,74760,3845,191737,90726,377292,8312,,24.4205493927002,19.1177406311035,10.0765991210938,68.8167495727539,8.19797,,38.4599990844727,60.5999984741211,10.3599996566772,104.650001525879
2016,WA-504,960.0,489.0,471.0,769444,2.47703772167986,,,18.047550201416,22.59108543396,33.876594543457,,0,1470,2.94731998443604,0,1,4.67073345184326,41.0200004577637,9.22965145111084,2.62922310829163,99.0,,22524,75484,78404,4186,193300,95198,383792,7682,,,,,,8.42958,,35.3499984741211,62.6433334350586,12.6999998092651,87.8600006103516
2017,WA-504,1066.0,551.0,515.0,786946,14.0812200335047,2.34468626976013,15.3999996185303,18.047550201416,22.59108543396,33.876594543457,4.0752477645874,0,1314,2.94731998443604,0,1,4.3253116607666,41.0200004577637,7.928879737854,2.72596955299377,97.0,5.73831176757813,24079,78580,82765,4555,196215,99711,392245,13017,0.839222013950348,24.4205493927002,19.1177406311035,10.0765991210938,68.8167495727539,9.19816,0.187944039702415,29.5499992370605,59.5533332824707,5.51000022888184,96.3399963378906
2010,WA-508,1104.0,895.0,209.0,431017,0.0,,,16.5498218536377,21.85178565979,35.3103675842285,,0,815,2.89497065544128,0,1,13.3466672897339,42.5900001525879,11.7301635742188,1.14491903781891,96.0,,8591,30562,17350,1709,122578,49096,217217,4162,,,,,,8.42509,,44.3499984741211,66.1533355712891,9.43000030517578,55.8699989318848
2011,WA-508,847.0,660.0,187.0,426641,-8.84161542296825,2.04510879516602,12.1999998092651,16.5498218536377,21.85178565979,35.3103675842285,5.23876762390137,0,659,2.89497065544128,0,1,12.9221677780151,42.5900001525879,12.5906791687012,2.40729475021362,98.0,4.54682159423828,8096,32372,17537,2679,123223,49220,216057,4101,,23.7760772705078,19.8969745635986,13.4854745864868,73.5277099609375,8.30773,,40.2799987792969,62.5433349609375,8.6899995803833,78.0199966430664
2012,WA-508,1020.0,844.0,176.0,432205,-16.2902080468974,,,16.5498218536377,21.85178565979,35.3103675842285,,0,751,2.89497065544128,0,1,11.6634044647217,42.5900001525879,13.5778160095215,2.35261297225952,99.0,,8260,33729,18119,2857,123107,51334,218728,3058,,,,,,8.59985,,39.6100006103516,62.2566680908203,10.9799995422363,66.3899993896484
2013,WA-508,703.0,513.0,190.0,436403,-18.4613292640549,2.04510879516602,12.1999998092651,16.5498218536377,21.85178565979,35.3103675842285,5.23876762390137,0,810,2.89497065544128,0,1,9.40765190124512,42.5900001525879,11.9112377166748,2.28859424591064,99.0,4.54682159423828,8196,35238,18466,3136,122814,54720,221083,1930,,23.7760772705078,19.8969745635986,13.4854745864868,73.5277099609375,8.82562,,36.5499992370605,63.4500007629395,7.05000019073486,83.0899963378906
2014,WA-508,695.0,478.0,217.0,441560,-11.7273784882228,,,16.5498218536377,21.85178565979,35.3103675842285,,0,833,2.89497065544128,0,1,8.47128200531006,42.5900001525879,12.5185699462891,2.19689559936523,99.0,,8264,36808,18988,3340,123123,57870,223800,2817,,,,,,8.49009,,41.5900001525879,65.6233367919922,6.21999979019165,53.2799987792969
2015,WA-508,662.0,456.0,206.0,448422,-1.39151192832429,2.19165349006653,12.6999998092651,16.5498218536377,21.85178565979,35.3103675842285,2.89580750465393,0,657,2.89497065544128,0,1,7.01737642288208,42.5900001525879,9.85968589782715,2.20161628723145,85.0,4.54319334030151,8472,38602,19572,3425,123424,61150,226791,4628,,23.8150577545166,19.0431690216064,11.2780075073242,71.8266448974609,8.42832,,43.5,66.3233337402344,6.15999984741211,72.629997253418
2016,WA-508,688.0,463.0,225.0,457195,6.73546164654691,,,16.5498218536377,21.85178565979,35.3103675842285,,0,430,2.89497065544128,0,1,6.46976232528687,42.5900001525879,10.5865116119385,2.08557200431824,91.0,,8800,40944,20408,3589,124545,64492,231249,6469,,,,,,8.57089,,40.8600006103516,68.6166687011719,10.3900003433228,66.3000030517578
2017,WA-508,749.0,480.0,269.0,465548,19.3542538564975,2.19165349006653,12.6999998092651,16.5498218536377,21.85178565979,35.3103675842285,2.89580750465393,0,571,2.89497065544128,0,1,6.01295328140259,42.5900001525879,9.00207901000977,2.16576290130615,92.0,4.54319334030151,9148,43653,21059,3745,125331,67673,235337,6310,0.91314023733139,23.8150577545166,19.0431690216064,11.2780075073242,71.8266448974609,9.0431,0.180340558290482,33.310001373291,64.913330078125,6.32000017166138,74.9000015258789
2010,WI-500,3992.0,3207.0,785.0,3998818,0.0,,,14.0761299133301,20.1908149719238,27.9575080871582,,0,7348,1.4993531703949,0,0,8.7011251449585,42.2795486450195,10.1113882064819,2.40330839157104,91.7297973632813,,60595,139789,66258,1298,1024938,577987,1999405,-3430,,,,,,7.77545406320568,,16.8886127471924,65.1373596191406,0.80810558795929,32.0355911254883
2011,WI-500,3400.0,3149.0,251.0,4057488,-3.929262762767,1.74836575984955,12.1367921829224,14.0761299133301,20.1908149719238,27.9575080871582,6.53055238723755,0,7042,1.4993531703949,0,0,8.67767143249512,42.2795486450195,10.9104204177856,2.37724161148071,91.4371795654297,20.1525039672852,56671,159481,72185,1153,1059067,594734,2030065,-3797,,26.4515838623047,17.9472408294678,11.9488296508789,74.2075271606445,7.67491519528339,,14.2643404006958,70.2290496826172,0.927315413951874,38.0567665100098
2012,WI-500,3618.0,3239.0,379.0,4063016,-6.84829082223295,,,14.0761299133301,20.1908149719238,27.9575080871582,,0,7328,1.4993531703949,0,0,7.6895432472229,42.2795486450195,10.8070697784424,2.36565232276917,91.2957992553711,,58171,164646,74528,1231,1051294,603445,2032342,-3796,,,,,,7.84030280279969,,22.6404266357422,69.4919738769531,1.09173655509949,32.9984474182129
2013,WI-500,3610.0,3439.0,171.0,4068058,-8.27984657818266,1.74836575984955,12.1367921829224,14.0761299133301,20.1908149719238,27.9575080871582,6.53055238723755,0,7291,1.4993531703949,0,0,6.93876886367798,42.2795486450195,10.8383655548096,2.32025027275085,90.7788772583008,20.1525039672852,59297,169106,76666,1311,1040353,625646,2034244,-4343,,26.4515838623047,17.9472408294678,11.9488296508789,74.2075271606445,7.87275139130514,,18.7987728118896,70.9833297729492,2.13502097129822,29.0829792022705
2014,WI-500,3569.0,3446.0,123.0,4074627,-8.29136650884172,,,14.0761299133301,20.1908149719238,27.9575080871582,,0,7584,1.4993531703949,0,0,6.57915782928467,42.2795486450195,11.0785846710205,2.16957068443298,89.3819274902344,,60774,173557,78857,1359,1030397,643766,2037205,-637,,,,,,7.93309594158925,,7.95246362686157,67.6637725830078,1.11491477489471,36.8639106750488
2015,WI-500,3597.0,3390.0,207.0,4081602,-7.47811783750916,1.82965469360352,12.3657932281494,14.0761299133301,20.1908149719238,27.9575080871582,5.55323123931885,0,7747,1.4993531703949,0,0,5.27388954162598,42.2795486450195,10.7780475616455,2.2686767578125,92.4653015136719,18.3784732818604,62354,178071,81282,1464,1021639,662807,2040006,-756,,27.5518264770508,19.1006164550781,9.92314529418945,72.4326629638672,8.03928274638242,,17.0612049102783,67.2899780273438,0.572243928909302,35.8177757263184
2016,WI-500,3445.0,3313.0,132.0,4084048,-5.12177095348684,,,14.0761299133301,20.1908149719238,27.9575080871582,,0,7348,1.4993531703949,0,0,4.43271636962891,42.2795486450195,10.0193481445313,2.27855920791626,90.3837280273438,,64206,182982,83444,1515,1013789,681117,2040085,-3722,,,,,,8.27216453249081,,18.0917510986328,66.8351593017578,0.867366969585419,36.2318382263184
2017,WI-500,3348.0,3211.0,137.0,4092281,-1.57455092104321,1.82965469360352,12.3657932281494,14.0761299133301,20.1908149719238,27.9575080871582,5.55323123931885,0,7076,1.4993531703949,0,0,3.90998864173889,42.2795486450195,9.66600227355957,2.28801465034485,90.1099014282227,18.3784732818604,66208,188245,85937,1593,1007717,702118,2043903,1046,0.132318869233131,27.5518264770508,19.1006164550781,9.92314529418945,72.4326629638672,8.57765288806658,0.249743208289146,21.5658893585205,69.5825729370117,2.27366352081299,37.7636871337891
2010,WI-501,1537.0,1317.0,220.0,960304,0.0,,,17.0556983947754,28.7707843780518,50.5820617675781,,1,6349,2.75407671928406,1,0,9.44163608551025,47.810001373291,20.0113716125488,5.60206413269043,94.0,,232574,113591,30004,504,276265,110045,494296,-1175,,,,,,9.09085,,21.6000003814697,66.4033355712891,0.810000002384186,36.1699981689453
2011,WI-501,1466.0,1331.0,135.0,948302,-5.63919821826281,1.86252856254578,12.6999998092651,17.0556983947754,28.7707843780518,50.5820617675781,4.31431007385254,1,6389,2.75407671928406,1,0,9.99357795715332,47.810001373291,21.3882274627686,5.44418334960938,92.0,33.0117149353027,249775,126565,32561,260,266342,109104,490372,-2644,,34.3346710205078,39.0016899108887,9.13797473907471,70.8598022460938,9.10339,,19.7999992370605,72.0733337402344,1.03999996185303,36.0400009155273
2012,WI-501,1432.0,1318.0,114.0,951730,-10.5968819599109,,,17.0556983947754,28.7707843780518,50.5820617675781,,1,6650,2.75407671928406,1,0,9.28281021118164,47.810001373291,21.2297611236572,5.42825078964233,93.0,,251137,129050,33667,241,265047,109317,491951,-2429,,,,,,9.37401,,27.1399993896484,70.5500030517578,1.33000004291534,33.689998626709
2013,WI-501,1442.0,1353.0,89.0,955237,-14.1826280623608,1.86252856254578,12.6999998092651,17.0556983947754,28.7707843780518,50.5820617675781,4.31431007385254,1,6825,2.75407671928406,1,0,8.61449432373047,47.810001373291,21.9004287719727,5.37894868850708,94.0,33.0117149353027,251816,131914,35195,234,264165,112150,493806,-2671,,34.3346710205078,39.0016899108887,9.13797473907471,70.8598022460938,9.34797,,23.7199993133545,72.8399963378906,3.0,28.6499996185303
